post_id,post_title,comment_id,author,content,rating,created_at
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_20",陳逸妤,"外帶大腸鍋跟泡菜鍋(兩鍋都是白飯換冬粉),拿回家打開,泡菜鍋沒冬粉,大腸鍋整碗都是冬粉一點湯都沒有。店員能認真一點煮鍋嗎?",,2026-07-25 07:00:49.669442+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_21",詹斌昊（Haohao）,"三媽臭臭鍋內容物豐富多元,從碎菜、組合肉到鋼刷樣樣俱全,每一鍋很常會少飯少麵少冬粉,就是要幫客戶做熱量管控,真是物超所值,吃不飽又吃得巧,從青菜維生素到富有礦物質的鋼刷,一定要讓您的摯友嚐嚐!",,2026-07-25 07:00:49.669526+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_22",AA,"1.醬料區動線放的位置奇妙(後邊角)路線不順及需等一位用完才能進入(擠)。 2.冷凍桶裝冰淇淋完全結冰超硬超難挖,看了完全沒甜點食慾。 3.火鍋料很普通。 ...",,2026-07-25 07:00:49.669608+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_23",Sharon,感覺跟之前比每況愈下 點外送然後倒進家裡的碗 發現加點的王子麵有部分沒煮熟 (之前外送點的鍋還有小蟲子),,2026-07-25 07:00:49.669691+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_24",文華,本來下大雨車停門口打完電話預訂外帶、猶豫一下還是決定內用、馬上就走進去、問說剛剛打電話外帶可以改內用嗎?非常不客氣回應不行。莫名其妙什麼道理,,2026-07-25 07:00:49.669773+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_25",Lysandra Kendrick,"用餐環境算整潔,補醬料也很勤,倒是吃不出跟其他分店,有什麼特別不一樣的味道,內用的火鍋的配料,是生肉上桌,用自己桌前小火爐,加熱煮熟,看著火鍋發呆,倒是很像自助式的火鍋店,可惜並沒有自助吧,路過這間店常常看到很多人在排隊等內用,外帶單也停不下來,好奇的人,總會來試吃看看!",,2026-07-25 07:00:49.669854+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_26",C.Chung kAo,"先公布答案:又一間回憶中的好店,重新裝潢完之後就可以不用來了。 以前店裡的老人態度有夠差,但是人家夠便宜、有冷氣、有電視、座位多、湯頭好,鼻子摸一摸,照吃 ...",,2026-07-25 07:00:49.669932+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_27",昂SUBA,"真的不用特別來吃,味道很普通~~ 不確定之前如何,但現在就是能吃一次店 這個價格和環境還有很多更好吃的選擇! ...",,2026-07-25 07:00:49.670010+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_28",PoLo,"可以看到整鍋新的端上來還沒動,然後菜葉上面有一顆超明顯的壁虎大便,大腸臭臭鍋裡面的大腸有塊豬屎就算了,重點我點的是蕃茄鍋欸不用這樣幫我加料吧...有夠噁心🤮 看到當下也是請店員處理,結果第一位店員湊近一看跟我說了一句:我覺得不是欸(指壁虎大便),然後請第二位店員來處理,換了一鍋給我然後就不了了之! 我沒提過一句什麼要求而且我的態度很好 ...",,2026-07-25 07:00:49.670092+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_29",Kelly Huang,再訪: 男性戴眼鏡人員態度極差極不耐煩! 料似乎也沒有之前用的好 ...,,2026-07-25 07:00:49.670174+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_30",蘇保全,20240808 工作路過 看到有人排隊 ...,,2026-07-25 07:00:49.670254+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_31",黛黛cchaha,半開放空間 裡面會有冷氣 有時候會聞到瓦斯味感覺有點危險 份量蠻多的 而且有冰淇淋跟飲料免費吃到飽 是逢甲學生愛店 但冬天要等超久,,2026-07-25 07:00:49.670337+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_32",Nikki,住宿台中 晚餐走路去附近吃三媽臭臭鍋 兒子指名要吃他 ...,,2026-07-25 07:00:49.670419+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_33",Malatang Zan,說到三媽臭臭鍋 應該可以說是台灣平價火鍋的先河 大豔紅色的招牌與黃色字體 ...,,2026-07-25 07:00:49.670499+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_34",Gps.阿鹿,"每一間三媽都有一些差別,個人覺得這一間算是比較好吃的三媽。價格也不貴。算是平價美食個人小鍋。",,2026-07-25 07:00:49.670584+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_35",旅朲,朋友介紹聽說是最好吃的三媽 吃下來之後真的比其他三媽料多很多 飲料還可以喝到飽 ...,,2026-07-25 07:00:49.670662+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_36",和風巷口,"平價火鍋始祖 早期內行人都聽過,送餐時喊聲「咻(閩南語:燙/燒)!」,這傳統已消失... 女性服務態度尚可,男性的語氣對客人則是很不屑、沒耐性... 可惜只剩下過去美好的回憶,這間店一次消費。",,2026-07-25 07:00:49.670744+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_37",林一,有一說一 三媽吃了這麼多間 這間真的好吃 就連白飯的口感我都覺得不錯 以下缺點的部分 ...,,2026-07-25 07:00:49.670822+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_38",黃妤,整個餐點倒出毀損!可惡至極,,2026-07-25 07:00:49.670904+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_39",U D,請問一下火鍋裡面放了一堆冬粉送到客人著還會有湯嗎? 是員工教育不行還是沒帶腦子出門 多一事不如少一事就對了 我叫火鍋結果到了一點湯都沒有請問一下我是叫到泡菜乾鍋嗎? 冬粉要另外放都不知道真厲害,,2026-07-25 07:00:49.670983+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_40",Tony Su,是我吃過最好吃的三媽 真的比其他三媽料多很多 飲料還可以喝到飽 ...,,2026-07-25 07:00:49.671063+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_41",CX Chen,"以前的回憶,生意太好,店家大頭病,以為大家都知道規則,也沒人協助帶位講解,拿個菜單以為大家都知道規則。 財神爺會看",,2026-07-25 07:00:49.671145+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_42",瀟灑,"出餐非常慢,內用不到一半,竟然出餐可以超過20分鐘以上,是一直都做外送的嗎?然後營業時間很不穩定,有時候提早收店,跟標示的營業時間不同。",,2026-07-25 07:00:49.671228+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_43",xuan xuan,去逢甲就會想吃三媽 但這次吃完覺得味道跟以前差很多 玉米居然切的跟薄片一樣 ...,,2026-07-25 07:00:49.671303+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_44",陳姝秀,"打電話外帶兩個大腸臭臭鍋結果取餐的時候做的是泡菜臭臭鍋 跟店家反應還理直氣壯說:我有跟你核對過是泡菜臭臭鍋 是我接的電話你要不要問問看 奇怪電話就我打的,我本人就不吃泡菜怎麼可能點泡菜臭臭鍋??? ...",,2026-07-25 07:00:49.671380+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_45",彼德蘇,"位於逢甲的三媽小火鍋,生意相當好,人潮來來去去絡繹不絕,雖然三媽的價格回不去了,但這家的鍋料算實在,座位也很多,也有自助飲料區, 雖然服務態度一般般,但還是值得再去。",,2026-07-25 07:00:49.671486+00:00
data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D,三媽臭臭鍋 逢甲店,"https://www.google.com/maps/place/%E4%B8%89%E5%AA%BD%E8%87%AD%E8%87%AD%E9%8D%8B+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1693425,120.6455694,16z/data=!4m8!3m7!1s0x34693d8a184cc123:0x38e9f0a2dbac8f5a!8m2!3d24.1693376!4d120.6481497!9m1!1b1!16s%2Fg%2F11b7y834wf?entry=ttu&g_ep=EgoyMDI2MDcyMi4wIKXMDSoASAFQAw%3D%3D_rev_46",wen wu,味道還可以湯頭還行 料不多 像評論說態度環境衛生也許三媽都不注重這個 ...,,2026-07-25 07:00:49.671576+00:00
